,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
325873,10/24/2020 1:37,4.74071E+15,fraud_Bauch-Raynor,grocery_pos,300.9,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,10/16/1962,2a0e36b6df923d835d71e5ac0ec1aab8,1382578645,41.712849,-73.499609,1
325896,10/24/2020 2:05,4.74071E+15,fraud_Auer-Mosciski,grocery_pos,278.99,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,10/16/1962,67f1cff660f940067ec41aa166d61e00,1382580351,41.274971,-74.438062,1
325967,10/24/2020 3:31,1.80047E+14,fraud_Goodwin-Nitzsche,grocery_pos,283.58,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",4/17/1942,2417531415bb6c2dd62be1d3e28fe2fa,1382585463,38.170213,-89.916091,1
327076,10/24/2020 18:47,4.59929E+15,"fraud_Streich, Dietrich and Barton",shopping_net,966.98,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,7dbf64c03c549a79e30533c41c2ea5fe,1382640470,38.353951,-96.742705,1
327216,10/24/2020 20:25,4.59929E+15,"fraud_Reichert, Shanahan and Hayes",shopping_net,1140.88,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,93f5d23515f0e7b79ffa206878839c78,1382646322,38.541845,-97.111516,1
327231,10/24/2020 20:34,4.88341E+12,fraud_Boyer PLC,shopping_net,1041.54,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,12/23/1936,982311611279f5d34b3b9b30004c6371,1382646864,48.287785,-121.801913,1
327375,10/24/2020 22:20,4.88341E+12,"fraud_Rowe, Batz and Goodwin",grocery_pos,322.47,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,12/23/1936,9b4096f11b62cd5224508a17f19ff6c3,1382653233,48.429622,-123.129855,1
327423,10/24/2020 22:54,4.88341E+12,fraud_Mante Group,misc_net,832.55,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,12/23/1936,b0f9476adc02a9b53a9aa528545e0910,1382655286,46.679249,-123.271805,1
327427,10/24/2020 23:00,4.88341E+12,fraud_Schmidt and Sons,shopping_net,980.71,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,12/23/1936,a290fd872c03053e06a576a17e4c15fe,1382655633,46.827527,-123.007723,1
327431,10/24/2020 23:03,4.88341E+12,fraud_Pouros-Haag,shopping_pos,924.6,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,12/23/1936,2aca2695c7b92482706a1c005a8cd456,1382655814,47.688948,-122.785322,1
327439,10/24/2020 23:08,4.74071E+15,fraud_Strosin-Cruickshank,grocery_pos,267.1,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,10/16/1962,84a499e1bbbb440418d18caf3ba71944,1382656081,40.410661,-73.17221,1
327451,10/24/2020 23:12,4.74071E+15,"fraud_Mosciski, Ziemann and Farrell",shopping_net,826.38,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,10/16/1962,60921c4df6ac4e5a47f281ef545a6500,1382656339,42.185839,-74.193148,1
327456,10/24/2020 23:14,4.59929E+15,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1139.97,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,ab91e7ff19e264deab202d3edb8be36d,1382656446,38.169668,-97.950581,1
327480,10/24/2020 23:26,4.74071E+15,fraud_Boyer-Reichert,shopping_net,1104.91,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,10/16/1962,9532bdd2ddb6394127e13e142a9cc6f9,1382657209,40.858331,-74.43612,1
327530,10/24/2020 23:53,4.59929E+15,"fraud_Okuneva, Schneider and Rau",shopping_pos,1252.51,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,0eefd12b0610c181ed68a0391e09a0b0,1382658791,37.135379,-96.667749,1
327564,10/25/2020 0:15,4.59929E+15,fraud_Barton Inc,grocery_pos,278.59,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,3c3e30994b2dd6d7f05602dc73d78ee4,1382660129,38.032263,-97.160459,1
327598,10/25/2020 0:36,1.80047E+14,fraud_Ledner-Pfannerstill,gas_transport,10,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",4/17/1942,102ac9a6057fe07d6d0a90ea519e16b4,1382661413,38.297067,-89.064806,1
327605,10/25/2020 0:41,4.88341E+12,fraud_Cummerata-Jones,gas_transport,13.98,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,12/23/1936,a6f9fe79b9d3d83a227704d7a541341d,1382661684,46.600376,-121.538207,1
327627,10/25/2020 0:55,4.88341E+12,fraud_Kuhic Inc,grocery_pos,307.89,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,12/23/1936,0c701d416f5caf4406abfec8f7953c22,1382662526,47.14672,-122.930456,1
327652,10/25/2020 1:12,4.74071E+15,fraud_O'Keefe-Hudson,grocery_pos,282.77,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,10/16/1962,388507b022099806e6c31c8ff1418e83,1382663555,41.110526,-73.896709,1
327686,10/25/2020 1:43,4.74071E+15,"fraud_Osinski, Ledner and Leuschke",grocery_pos,303.9,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,10/16/1962,9e53bc12d0f8a5d14488769556856a9d,1382665419,40.970436,-73.687825,1
327755,10/25/2020 2:31,4.59929E+15,"fraud_Swift, Bradtke and Marquardt",grocery_net,11.43,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,61af2a09489f4d07ca8cf1566d14879c,1382668292,37.473839,-97.661561,1
327826,10/25/2020 3:24,4.59929E+15,fraud_O'Keefe-Hudson,grocery_pos,310.37,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,316c009ec5c6c13de10869b9f8926ebc,1382671469,37.497359,-96.755223,1
327881,10/25/2020 3:59,4.59929E+15,fraud_Kiehn Inc,grocery_pos,336.84,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,d7426d345bf54c4246938c3ae0a9099d,1382673574,38.516969,-97.398698,1
328127,10/25/2020 6:57,4.2953E+12,fraud_Conroy-Cruickshank,gas_transport,12.4,Destiny,Fowler,F,007 Tonya Isle Suite 299,Wever,IA,52658,40.7067,-91.2268,1071,Quantity surveyor,8/2/1998,1dd840ddfdade8edcf4046f56016f20e,1382684238,41.247867,-91.185848,1
328163,10/25/2020 7:23,4.74071E+15,fraud_Kunze Inc,grocery_pos,293.96,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,10/16/1962,bacdf3152682a224ccd97ceb3a2e93d6,1382685780,40.704079,-73.083505,1
328192,10/25/2020 7:35,4.59929E+15,"fraud_Robel, Cummerata and Prosacco",gas_transport,10.36,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,6eb66645436ea2d4fb4f06895f2cf0e0,1382686506,37.732052,-97.750956,1
328235,10/25/2020 8:07,1.80047E+14,fraud_McDermott-Weimann,grocery_pos,318.47,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",4/17/1942,0b1c65d19435f9c32687896b5a535909,1382688435,38.067697,-89.607457,1
328867,10/25/2020 14:10,1.80047E+14,fraud_Kozey-Boehm,shopping_net,1134.02,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",4/17/1942,932aec8c0c0ab350077d55ea85b60bb7,1382710236,37.194098,-88.279946,1
329471,10/25/2020 18:25,1.80047E+14,"fraud_Schultz, Simonis and Little",grocery_pos,288.17,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",4/17/1942,3ce0b42dbb61ca863d3130c008934047,1382725549,37.481834,-88.015398,1
329800,10/25/2020 20:43,4.2953E+12,fraud_Bednar Group,misc_net,614.29,Destiny,Fowler,F,007 Tonya Isle Suite 299,Wever,IA,52658,40.7067,-91.2268,1071,Quantity surveyor,8/2/1998,be8c7bb8f2730de66b6683834eb6ffd9,1382733800,41.543492,-90.355096,1
329837,10/25/2020 20:58,4.59929E+15,"fraud_Langworth, Boehm and Gulgowski",shopping_net,849.81,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,457dbb8e3cb6ae8a851ecc2df34cac7b,1382734702,38.542762,-98.059882,1
329986,10/25/2020 22:09,4.59929E+15,fraud_Price Inc,shopping_net,1034.66,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,d35738ab1d37cbc072512980e8bc9863,1382738964,37.932446,-98.517776,1
330003,10/25/2020 22:15,1.80047E+14,fraud_Kunze Inc,grocery_pos,272.26,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",4/17/1942,e68ded4d68b1213b5a95dbee5f566734,1382739344,38.323166,-88.365681,1
330010,10/25/2020 22:17,4.74071E+15,fraud_Heathcote LLC,shopping_net,1019.43,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,10/16/1962,f9689c59ca63a9c215d5f7558e342ec0,1382739466,41.22777,-73.251218,1
330022,10/25/2020 22:23,4.59929E+15,"fraud_Hoppe, Harris and Bednar",entertainment,386.54,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,115a0816f262c5b0466229deada5004a,1382739809,37.042183,-97.994084,1
330048,10/25/2020 22:34,4.2953E+12,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,1038.53,Destiny,Fowler,F,007 Tonya Isle Suite 299,Wever,IA,52658,40.7067,-91.2268,1071,Quantity surveyor,8/2/1998,90e78c5d17507bfe14168dbcb07f70bd,1382740485,40.151261,-90.52368,1
330061,10/25/2020 22:41,4.88341E+12,fraud_Medhurst PLC,shopping_net,869.72,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,12/23/1936,5c758235759b69cd3b7096f8d926e4e3,1382740886,48.027705,-121.919191,1
330087,10/25/2020 22:49,4.74071E+15,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,976.13,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,10/16/1962,b035c300b4d3f7273611a41f938fd2f4,1382741396,40.912316,-73.912549,1
330090,10/25/2020 22:51,4.2953E+12,"fraud_Little, Gutmann and Lynch",shopping_net,773.18,Destiny,Fowler,F,007 Tonya Isle Suite 299,Wever,IA,52658,40.7067,-91.2268,1071,Quantity surveyor,8/2/1998,9ddbb2587e2949be42ea2eda5719d61b,1382741463,41.132628,-90.912569,1
330093,10/25/2020 22:51,4.59929E+15,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,873.24,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,10ee6414b2daa7a761e327929193fd3e,1382741509,37.596445,-97.436611,1
330124,10/25/2020 23:02,4.2953E+12,fraud_Bednar Group,misc_net,772.55,Destiny,Fowler,F,007 Tonya Isle Suite 299,Wever,IA,52658,40.7067,-91.2268,1071,Quantity surveyor,8/2/1998,082d3a5761e5ce991e99d92228200e4b,1382742152,40.556955,-90.847148,1
330135,10/25/2020 23:06,4.88341E+12,fraud_Kassulke PLC,shopping_net,974.36,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,12/23/1936,5cc92a8f0821a1fb075acce4e8b21ed4,1382742373,48.375593,-122.83509,1
330144,10/25/2020 23:10,4.59929E+15,fraud_Howe Ltd,misc_pos,8.45,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,fdda56e8c754897aba310370f14b8b71,1382742656,37.323917,-97.870548,1
330173,10/25/2020 23:24,4.59929E+15,fraud_Dach-Nader,misc_net,898.03,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,228178b744198c545a50eb7719717afd,1382743458,37.415051,-96.860998,1
330182,10/25/2020 23:27,4.59929E+15,fraud_Predovic Inc,shopping_net,780.19,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,ce8d52a2ac0c839c7684664873928cd0,1382743650,37.358152,-98.287486,1
330196,10/25/2020 23:32,4.2953E+12,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1061.53,Destiny,Fowler,F,007 Tonya Isle Suite 299,Wever,IA,52658,40.7067,-91.2268,1071,Quantity surveyor,8/2/1998,415e12f8a1396525fed1aa8a86981460,1382743954,41.026989,-92.058575,1
330197,10/25/2020 23:33,4.59929E+15,fraud_Kuhn LLC,misc_net,821.96,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,79a03ae645983fc0f5b46787e2ae2f83,1382743980,38.706515,-97.914621,1
330212,10/25/2020 23:38,1.80047E+14,fraud_Dooley-Thompson,misc_net,769.5,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",4/17/1942,a691a4548fd4ae481799c6d85a4868a3,1382744316,36.848919,-88.333125,1
330223,10/25/2020 23:42,4.74071E+15,fraud_Mohr-Bayer,shopping_net,1106.48,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,10/16/1962,120d14bb3592bc7cdf25f950dd2d4535,1382744557,41.363648,-73.284992,1
330237,10/25/2020 23:48,4.59929E+15,fraud_Schmeler-Howe,personal_care,20.94,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,b10476e16589b9874b87ce223fa6bcb9,1382744906,37.967381,-97.062157,1
330255,10/25/2020 23:54,1.80047E+14,fraud_Auer-West,shopping_net,1009.26,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",4/17/1942,121c530a9efe2c4de70b3eba647476d4,1382745245,36.685633,-88.040722,1
330260,10/25/2020 23:57,4.59929E+15,"fraud_Heathcote, Yost and Kertzmann",shopping_net,880.31,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,25150c9a5c591dec5e74c51811dbe0be,1382745422,37.838392,-97.48212,1
330355,10/26/2020 0:50,5.73284E+11,fraud_Padberg-Welch,grocery_pos,287.37,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",4/17/1950,c2f2ed9bb72293952f2cdfa49fc29d29,1382748617,41.874421,-71.386283,1
333143,10/26/2020 21:53,5.73284E+11,fraud_Terry-Huel,shopping_net,1021.41,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",4/17/1950,900c7e0cb0dd575f086dc1be877ace07,1382824390,42.727608,-71.228415,1
333221,10/26/2020 22:20,5.73284E+11,fraud_Dooley-Thompson,misc_net,923.16,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",4/17/1950,9f1f231ff108ff004d13cd4e237cabf6,1382826054,43.668113,-71.496759,1
333419,10/26/2020 23:32,5.73284E+11,"fraud_Mosciski, Ziemann and Farrell",shopping_net,988.01,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",4/17/1950,75a08f669800ac16bdc32c9b0706bf82,1382830350,42.305776,-72.83364,1
333532,10/27/2020 0:22,5.73284E+11,fraud_Hackett-Lueilwitz,grocery_pos,284.76,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",4/17/1950,40776399528742b564e774d4819bca7e,1382833342,43.203852,-71.07347,1
333551,10/27/2020 0:29,6.76282E+11,fraud_Murray-Smitham,grocery_pos,302.51,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",3/25/1950,50feb50e835e170360ba8ea458240582,1382833781,29.982676,-84.117848,1
334064,10/27/2020 5:20,5.73284E+11,fraud_Deckow-O'Conner,grocery_pos,325.1,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",4/17/1950,0c91205e691c2606f5fa9b3cc429d12f,1382851225,43.358705,-72.265829,1
336070,10/27/2020 20:29,5.73284E+11,fraud_Goyette Inc,shopping_net,939.95,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",4/17/1950,34fe2b80f76aca88e3a890f3e5799cf0,1382905797,43.768763,-71.448365,1
336442,10/27/2020 22:56,6.76282E+11,fraud_Predovic Inc,shopping_net,998.31,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",3/25/1950,ea2a932a13b08b56db067d02387371b1,1382914615,31.774078,-85.217921,1
336477,10/27/2020 23:06,6.76282E+11,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,898.97,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",3/25/1950,ee36b4801eaa663d2fcddc049a9a78c3,1382915215,31.870977,-83.829907,1
336513,10/27/2020 23:20,6.76282E+11,fraud_Brown PLC,misc_net,693.09,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",3/25/1950,ce92537360dcace578d0182671ea7e0d,1382916001,30.260173,-85.186814,1
336518,10/27/2020 23:23,6.76282E+11,fraud_Volkman-Predovic,shopping_net,882.81,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",3/25/1950,9d58144dd768e67ba70a0ca0086f39a0,1382916236,30.716668,-83.632871,1
336538,10/27/2020 23:30,6.76282E+11,fraud_Turner and Sons,shopping_pos,864.89,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",3/25/1950,d051811cba3c7232e44c6bfb9b098e92,1382916656,31.533545,-83.94094,1
336601,10/27/2020 23:54,5.73284E+11,fraud_Bogisich-Homenick,misc_net,859.65,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",4/17/1950,685db86ce0a2e8fe864dbf40450c9181,1382918045,43.601365,-72.525956,1
336763,10/28/2020 3:03,3.57758E+15,fraud_Goodwin-Nitzsche,grocery_pos,319.52,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",8/25/1983,435e7576db6665fdf4316d7784e73051,1382929416,41.9074,-81.720199,1
336809,10/28/2020 3:53,3.57758E+15,fraud_Kilback LLC,food_dining,140.13,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",8/25/1983,a056bb195095954a592909208d8fbffc,1382932412,40.625263,-80.380619,1
337088,10/28/2020 9:29,6.76282E+11,fraud_Heidenreich PLC,grocery_pos,312.69,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",3/25/1950,fb3fd70442e69ed96c189bf7194ec108,1382952589,31.269505,-84.18191,1
338026,10/28/2020 22:04,6.76282E+11,fraud_Miller-Hauck,grocery_pos,307.9,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",3/25/1950,6f8b2e82dcdd77689c9a13697ae0e7a1,1382997867,31.612332,-84.894783,1
338048,10/28/2020 22:24,6.76282E+11,fraud_Schmidt-Larkin,home,220.31,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",3/25/1950,a9d64d5c5f005c3f9e447600f9d21d97,1382999099,31.519359,-83.360092,1
338205,10/29/2020 0:50,3.57758E+15,"fraud_Osinski, Ledner and Leuschke",grocery_pos,355.11,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",8/25/1983,ea11a850e841fc86a01c519400deef4c,1383007848,40.327874,-81.223166,1
338344,10/29/2020 3:29,3.57758E+15,fraud_Lemke-Gutmann,shopping_net,870.71,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",8/25/1983,e8f3fe830957cd6d2c1d828f4e2d9efc,1383017346,40.805561,-80.879967,1
339404,10/29/2020 19:26,3.57758E+15,"fraud_Nienow, Barrows and Romaguera",personal_care,21.87,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",8/25/1983,d342bea6d3e3733ff49b415541741b60,1383074796,41.150349,-81.25103,1
339753,10/29/2020 23:39,3.57758E+15,"fraud_O'Reilly, Mohr and Purdy",home,255.68,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",8/25/1983,e908e97b0a1c0e7af04b72e5cf78e40a,1383089993,41.276546,-80.265867,1
339829,10/30/2020 0:38,3.76013E+14,fraud_Lockman Ltd,grocery_pos,304.47,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,5/1/1969,43f210bd209fc7cbb97074beaa940dec,1383093495,42.54824,-88.077309,1
341702,10/31/2020 0:20,3.76013E+14,fraud_Barton Inc,grocery_pos,306.33,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,5/1/1969,7caf6906eb255f6a0fec2a9eb5a10778,1383178858,41.083861,-88.99254,1
341754,10/31/2020 1:17,3.76013E+14,fraud_Kiehn Inc,grocery_pos,291.24,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,5/1/1969,e69fd35fec0c7ab0013cddf4ad6433c8,1383182272,41.887321,-87.62735,1
341779,10/31/2020 1:38,3.76013E+14,fraud_Goodwin-Nitzsche,grocery_pos,305.28,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,5/1/1969,829cff55f2e5917904776b871c676133,1383183486,42.866578,-88.306232,1
341783,10/31/2020 1:40,4.02622E+12,fraud_Spencer-Runolfsson,misc_pos,7.83,Debbie,Payne,F,204 Ashley Neck Apt. 169,Preston,CT,6365,41.5224,-71.9934,4720,Broadcast presenter,5/18/1977,3e15bbfa342adb13deb40d9870cec740,1383183656,41.63033,-72.743198,1
341816,10/31/2020 2:13,3.76013E+14,fraud_Huels-Nolan,gas_transport,12.21,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,5/1/1969,2b2d921920dee184a1b357d8a38d207b,1383185632,41.529882,-87.42522,1
341919,10/31/2020 3:44,3.76013E+14,fraud_Bogisich Inc,grocery_pos,298.13,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,5/1/1969,2ee29641130d8b6daa8289b5fb48de3a,1383191092,42.355274,-89.066448,1
342954,10/31/2020 17:36,4.08754E+15,fraud_Lemke and Sons,travel,10.53,Nicole,Dominguez,F,537 Brian Island,Guthrie,OK,73044,35.833,-97.436,20226,Retail manager,11/8/1969,fda0f251f96653a5c9ca2c44f9225158,1383240966,34.887631,-97.895563,1
343387,10/31/2020 22:05,4.02622E+12,"fraud_Streich, Rolfson and Wilderman",kids_pets,20.73,Debbie,Payne,F,204 Ashley Neck Apt. 169,Preston,CT,6365,41.5224,-71.9934,4720,Broadcast presenter,5/18/1977,271fbd5a65de148ccb63a308abc0f1a0,1383257126,41.4162,-71.704669,1
343441,10/31/2020 22:40,4.08754E+15,fraud_Hills-Witting,shopping_net,940.61,Nicole,Dominguez,F,537 Brian Island,Guthrie,OK,73044,35.833,-97.436,20226,Retail manager,11/8/1969,3f2567a9364bc56edeb61c9176fe46a8,1383259208,35.736355,-97.429682,1
343443,10/31/2020 22:42,3.76013E+14,fraud_Fisher-Schowalter,shopping_net,1007.34,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,5/1/1969,b5936c854fecf50faf5e68d4c72bf7d3,1383259339,41.153156,-87.27213,1
343450,10/31/2020 22:47,4.02622E+12,fraud_Hilpert-Conroy,kids_pets,20.67,Debbie,Payne,F,204 Ashley Neck Apt. 169,Preston,CT,6365,41.5224,-71.9934,4720,Broadcast presenter,5/18/1977,65be59f79a9482ed6803992c3eb97c4a,1383259665,40.630415,-71.454609,1
343479,10/31/2020 23:06,4.08754E+15,"fraud_Kerluke, Kertzmann and Wiza",misc_net,785.09,Nicole,Dominguez,F,537 Brian Island,Guthrie,OK,73044,35.833,-97.436,20226,Retail manager,11/8/1969,4ea1c96097820100b9ff550ea2647915,1383260807,36.828544,-98.196468,1
343516,10/31/2020 23:38,4.08754E+15,fraud_Boyer PLC,shopping_net,1046.08,Nicole,Dominguez,F,537 Brian Island,Guthrie,OK,73044,35.833,-97.436,20226,Retail manager,11/8/1969,c3e5c82a87b3d1b99a07185b80b657f8,1383262719,34.974667,-98.376583,1
343555,11/1/2020 0:08,4.02622E+12,fraud_Kris-Weimann,misc_net,736.63,Debbie,Payne,F,204 Ashley Neck Apt. 169,Preston,CT,6365,41.5224,-71.9934,4720,Broadcast presenter,5/18/1977,a69db557e6c63132d37fcb4b2e862e91,1383264493,40.657033,-71.755767,1
