,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
939291,1/9/2020 20:29,6.01169E+15,fraud_Bashirian Group,shopping_net,923.03,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",12/4/1995,7a2d6bbe979d0e1d96d62c1fd9a8ee90,1357763365,45.609172,-92.620787,1
939431,1/9/2020 22:18,6.01169E+15,fraud_Lemke-Gutmann,shopping_net,1015.85,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",12/4/1995,ee5186380c4fdea101ffbed7d570c039,1357769880,46.228556,-93.406818,1
939478,1/9/2020 22:58,6.01169E+15,"fraud_Labadie, Treutel and Bode",shopping_net,917.6,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",12/4/1995,0c9855be30d17ee6e6a60f0e35bb936e,1357772315,45.876691,-94.118832,1
939674,1/10/2020 2:44,6.50698E+15,fraud_Klocko LLC,misc_net,656.05,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,4/15/1985,d0fd6fa4ef8373d965407bf3b1b0d048,1357785865,33.641492,-93.617599,1
940075,1/10/2020 12:33,6.01115E+15,fraud_Predovic Inc,shopping_net,932.95,Jeffrey,White,M,8617 Holmes Terrace Suite 651,Tuscarora,MD,21790,39.2667,-77.5101,100,"Production assistant, television",12/11/1979,f1464a359e4ff6512d774bc36e04842d,1357821236,38.959665,-76.705311,1
940739,1/10/2020 22:08,6.50698E+15,fraud_Streich Ltd,home,285.88,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,4/15/1985,532f4d494f2657fa36cd9e1acdbfdb44,1357855730,33.616307,-94.66184,1
940752,1/10/2020 22:27,3.52979E+15,"fraud_Ruecker, Beer and Collier",shopping_net,928.47,Samuel,Sellers,M,6905 Hutchinson Inlet,Kenner,LA,70065,30.0252,-90.2522,68211,Energy engineer,5/4/1934,1a7d33c7572022e3d17eec25723582d2,1357856829,30.659031,-89.285407,1
940791,1/10/2020 22:58,3.52979E+15,fraud_Price Inc,shopping_net,963.05,Samuel,Sellers,M,6905 Hutchinson Inlet,Kenner,LA,70065,30.0252,-90.2522,68211,Energy engineer,5/4/1934,8137132a75f731d610287cef4d22504f,1357858710,29.603989,-90.126245,1
940805,1/10/2020 23:10,6.50698E+15,fraud_Little Ltd,kids_pets,15.71,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,4/15/1985,b80aba3fb6bcaf2778d3ae1f3f81e539,1357859402,34.104237,-94.780142,1
940826,1/10/2020 23:21,3.52979E+15,fraud_Padberg-Welch,grocery_pos,274.73,Samuel,Sellers,M,6905 Hutchinson Inlet,Kenner,LA,70065,30.0252,-90.2522,68211,Energy engineer,5/4/1934,822c1e47104b426a0c8c26598794ba74,1357860113,29.311378,-89.666157,1
940870,1/10/2020 23:51,6.01115E+15,fraud_Price Inc,shopping_net,958.65,Jeffrey,White,M,8617 Holmes Terrace Suite 651,Tuscarora,MD,21790,39.2667,-77.5101,100,"Production assistant, television",12/11/1979,ed5029f69f7bcc291da78a1e680c905c,1357861878,39.078133,-77.903376,1
940924,1/11/2020 0:52,3.52979E+15,fraud_Koepp-Parker,grocery_pos,333.28,Samuel,Sellers,M,6905 Hutchinson Inlet,Kenner,LA,70065,30.0252,-90.2522,68211,Energy engineer,5/4/1934,6cf0eff5e08ad7f4b7af49ec4f2c512c,1357865572,29.418954,-89.757627,1
940957,1/11/2020 1:24,3.52979E+15,"fraud_Reilly, Heaney and Cole",gas_transport,13.79,Samuel,Sellers,M,6905 Hutchinson Inlet,Kenner,LA,70065,30.0252,-90.2522,68211,Energy engineer,5/4/1934,24fcf556f008f499cb11236f053206ee,1357867488,30.761249,-89.873776,1
940975,1/11/2020 1:37,6.01115E+15,fraud_Vandervort-Funk,grocery_pos,277.26,Jeffrey,White,M,8617 Holmes Terrace Suite 651,Tuscarora,MD,21790,39.2667,-77.5101,100,"Production assistant, television",12/11/1979,893cce8dc44eb83b7d498aeedfe5eb5d,1357868242,38.818784,-78.00687,1
940978,1/11/2020 1:40,3.52979E+15,fraud_Deckow-O'Conner,grocery_pos,265.09,Samuel,Sellers,M,6905 Hutchinson Inlet,Kenner,LA,70065,30.0252,-90.2522,68211,Energy engineer,5/4/1934,4d4aceda4795962f4a55259de83bc8e9,1357868448,30.144023,-91.166198,1
940986,1/11/2020 1:49,6.01115E+15,fraud_Friesen-Stamm,gas_transport,12.71,Jeffrey,White,M,8617 Holmes Terrace Suite 651,Tuscarora,MD,21790,39.2667,-77.5101,100,"Production assistant, television",12/11/1979,fca3fde1bbed413354e176794cf6912e,1357868952,38.784722,-76.947047,1
941015,1/11/2020 2:18,6.50698E+15,fraud_Nienow PLC,entertainment,542.85,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,4/15/1985,9352b4988e87e4080112c4ada8fa1837,1357870723,33.698355,-94.369717,1
941021,1/11/2020 2:25,6.50698E+15,fraud_Koepp-Witting,grocery_pos,336.12,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,4/15/1985,ac2a8fbab44572931188aeb6058ac33e,1357871103,33.288942,-93.405479,1
941063,1/11/2020 2:58,6.50698E+15,"fraud_Reichert, Rowe and Mraz",shopping_net,929.96,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,4/15/1985,2ed265687cb48719d9dcc6a0f6ad0ba2,1357873105,32.629445,-93.222731,1
941429,1/11/2020 7:58,3.52979E+15,fraud_Bartoletti-Wunsch,gas_transport,11.4,Samuel,Sellers,M,6905 Hutchinson Inlet,Kenner,LA,70065,30.0252,-90.2522,68211,Energy engineer,5/4/1934,5060764f0645d87e4af341118c1a9523,1357891128,30.36069,-90.635639,1
942449,1/11/2020 19:31,2.13113E+14,fraud_Zemlak Group,misc_net,871.07,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,9/27/1959,f2c18a8311bb89c0f5aaa002ea3388ed,1357932663,42.351526,-75.420697,1
942750,1/11/2020 22:00,6.50698E+15,"fraud_Champlin, Rolfson and Connelly",travel,9.18,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,4/15/1985,e28962f1bfb187116b89c32b047cbe19,1357941655,34.083636,-94.511893,1
942778,1/11/2020 22:16,3.52979E+15,fraud_Satterfield-Lowe,travel,9.76,Samuel,Sellers,M,6905 Hutchinson Inlet,Kenner,LA,70065,30.0252,-90.2522,68211,Energy engineer,5/4/1934,a7c6a8c23177a6d08043101599dcb791,1357942577,29.634962,-89.62119,1
942792,1/11/2020 22:22,6.50698E+15,fraud_Kutch-Wilderman,home,268.44,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,4/15/1985,1b5a3c84461d21108efeda199aa4a640,1357942968,32.69803,-93.078089,1
942810,1/11/2020 22:34,3.52979E+15,"fraud_Ruecker, Beer and Collier",shopping_net,1014.61,Samuel,Sellers,M,6905 Hutchinson Inlet,Kenner,LA,70065,30.0252,-90.2522,68211,Energy engineer,5/4/1934,4896fb7de3500dcd464751b7671065a9,1357943643,29.213348,-90.053538,1
942845,1/11/2020 22:51,6.50698E+15,fraud_Hills-Boyer,personal_care,20.62,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,4/15/1985,6fc2a2f2119ccf391ce4e1737a641236,1357944712,33.648778,-93.226031,1
942846,1/11/2020 22:53,6.01115E+15,"fraud_Towne, Greenholt and Koepp",shopping_net,935.81,Jeffrey,White,M,8617 Holmes Terrace Suite 651,Tuscarora,MD,21790,39.2667,-77.5101,100,"Production assistant, television",12/11/1979,39b03cda09892501c2ff63d116c7d33b,1357944817,38.447189,-77.670814,1
942870,1/11/2020 23:09,6.01115E+15,fraud_Doyle Ltd,grocery_pos,311.18,Jeffrey,White,M,8617 Holmes Terrace Suite 651,Tuscarora,MD,21790,39.2667,-77.5101,100,"Production assistant, television",12/11/1979,d1dd7e1e5972e7997b2d6a24880f484e,1357945783,38.279698,-78.094712,1
942942,1/11/2020 23:43,3.52979E+15,fraud_Kuhn LLC,shopping_pos,974.01,Samuel,Sellers,M,6905 Hutchinson Inlet,Kenner,LA,70065,30.0252,-90.2522,68211,Energy engineer,5/4/1934,9339f374b6f538bf0f4f43efc3a8dcbf,1357947788,29.556007,-91.188188,1
942954,1/11/2020 23:47,6.01115E+15,"fraud_Bernier, Volkman and Hoeger",misc_net,733.23,Jeffrey,White,M,8617 Holmes Terrace Suite 651,Tuscarora,MD,21790,39.2667,-77.5101,100,"Production assistant, television",12/11/1979,5594b5b17f1d425aa870a44252e0ca9b,1357948071,38.39747,-78.410296,1
942966,1/11/2020 23:53,6.01115E+15,"fraud_Reichert, Rowe and Mraz",shopping_net,1021.93,Jeffrey,White,M,8617 Holmes Terrace Suite 651,Tuscarora,MD,21790,39.2667,-77.5101,100,"Production assistant, television",12/11/1979,c17ddc4480d0b3185a06d01c5d21abd0,1357948426,39.302537,-77.71329,1
942996,1/12/2020 0:08,6.55425E+15,fraud_Hackett-Lueilwitz,grocery_pos,297.9,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,12/22/1969,cb5765822e15e862bf23bda97c6cd8f7,1357949305,33.433937,-116.943511,1
943138,1/12/2020 2:02,3.54002E+15,fraud_Strosin-Cruickshank,grocery_pos,306.06,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905,43.0976,-70.7121,1780,Broadcast engineer,1/21/1983,bda5c67f0e66c13326eecee4367a3b6c,1357956155,43.203968,-71.613157,1
943142,1/12/2020 2:06,6.55425E+15,fraud_Torp-Labadie,gas_transport,7.55,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,12/22/1969,8456b4e85c73d3b92a86a057f39cd7fc,1357956387,34.251133,-117.582871,1
943160,1/12/2020 2:26,6.55425E+15,fraud_Strosin-Cruickshank,grocery_pos,314.84,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,12/22/1969,6e6698e0ee1a848f026403bff07e390b,1357957576,32.961337,-117.094975,1
943193,1/12/2020 2:52,2.13113E+14,fraud_Deckow-O'Conner,grocery_pos,305.89,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,9/27/1959,7b76d52405a5c001a3a3fda060371069,1357959130,44.010293,-76.251834,1
943244,1/12/2020 3:22,3.49613E+14,fraud_Koss and Sons,gas_transport,7.58,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",6/4/1984,7aa6a1326410aea773a24c369b407944,1357960954,36.404109,-83.250856,1
943337,1/12/2020 4:31,3.49613E+14,fraud_Parisian and Sons,gas_transport,7.13,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",6/4/1984,9e135be778c7cd42df7e957a02faba49,1357965105,36.567257,-84.422833,1
943902,1/12/2020 12:07,3.54002E+15,fraud_Goyette Inc,shopping_net,954.21,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905,43.0976,-70.7121,1780,Broadcast engineer,1/21/1983,d9bc1746efbc9aca26ecba05aedb03ea,1357992432,43.943288,-70.145219,1
944012,1/12/2020 12:58,2.13113E+14,fraud_Jewess LLC,shopping_pos,961.01,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,9/27/1959,ef6362943a787d63ad23b536e83d93f6,1357995504,43.619999,-75.592756,1
944047,1/12/2020 13:15,2.13113E+14,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1016.14,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,9/27/1959,7c4c092673d5d8c6d84db756662bb39b,1357996538,43.373515,-75.085956,1
944143,1/12/2020 14:00,3.54002E+15,fraud_Hickle Group,shopping_pos,842.05,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905,43.0976,-70.7121,1780,Broadcast engineer,1/21/1983,133702e2ae1f997c4f9762fd019d773c,1357999247,43.010192,-70.20544,1
945188,1/12/2020 22:06,3.49613E+14,fraud_Hermann and Sons,shopping_pos,867.09,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",6/4/1984,ca70c02ad1aff583ae40234a13e16915,1358028401,36.158658,-84.357593,1
945207,1/12/2020 22:12,2.13113E+14,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,936.16,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,9/27/1959,6057b92bb57fbc2183d0e6c446eda5cf,1358028730,44.08334,-75.533811,1
945212,1/12/2020 22:14,3.49613E+14,fraud_Kunde-Sanford,misc_net,928.08,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",6/4/1984,364c630d4cdc1654b3735a63ab680b69,1358028864,36.86887,-82.596219,1
945218,1/12/2020 22:19,3.49613E+14,"fraud_Reichert, Shanahan and Hayes",shopping_net,983.82,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",6/4/1984,fa35aa6ab249579f9c90b4daf9917f22,1358029147,37.092373,-84.210808,1
945261,1/12/2020 22:38,3.49613E+14,fraud_Bashirian Group,shopping_net,1042.27,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",6/4/1984,ca94adcd6b54d3eb5ba20a9d8f8d94f2,1358030329,37.704305,-83.508358,1
945264,1/12/2020 22:40,2.13113E+14,fraud_Jast Ltd,shopping_net,899.49,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,9/27/1959,94d577b6248e27cbf80188d6c8c37196,1358030417,43.183157,-74.80379,1
945305,1/12/2020 22:51,6.55425E+15,fraud_Lesch Ltd,shopping_pos,1018.85,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,12/22/1969,44c5651f28eaefcc09488aaa9b5254e5,1358031060,33.881929,-118.656694,1
945322,1/12/2020 22:57,3.54002E+15,"fraud_Moen, Reinger and Murphy",grocery_pos,281.27,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905,43.0976,-70.7121,1780,Broadcast engineer,1/21/1983,e2017c6f8103fde59f3450f15360357f,1358031427,42.623265,-70.370655,1
945385,1/12/2020 23:26,3.54002E+15,fraud_DuBuque LLC,grocery_pos,292.23,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905,43.0976,-70.7121,1780,Broadcast engineer,1/21/1983,4fc6d4ec29c42a30846621ce6c2c8e6d,1358033180,42.524166,-70.869983,1
945386,1/12/2020 23:26,6.55425E+15,"fraud_Quitzon, Green and Bashirian",shopping_pos,1132.52,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,12/22/1969,3c10f2c654a2a03dd15b8d0a1fc1df39,1358033186,33.670563,-117.634444,1
945387,1/12/2020 23:28,3.49613E+14,fraud_Corwin-Gorczany,misc_net,802.24,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",6/4/1984,defe32d2a0795f9eba87b356c95d0850,1358033297,37.559993,-83.967335,1
945394,1/12/2020 23:30,2.13113E+14,"fraud_Ferry, Lynch and Kautzer",misc_net,852.03,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,9/27/1959,4562c4edc1abaf6313f3ae3b61effece,1358033458,43.655511,-75.683609,1
945434,1/12/2020 23:50,6.55425E+15,"fraud_Goyette, Howell and Collier",shopping_pos,1009.65,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,12/22/1969,896d1a29fb238d85b538415ace61aa42,1358034608,33.210236,-117.473344,1
945531,1/13/2020 0:54,3.49613E+14,fraud_Wolf Inc,grocery_pos,290.95,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",6/4/1984,048268e198aca880c0b742ac4a3f9da3,1358038453,37.554743,-84.308878,1
945601,1/13/2020 1:45,6.55425E+15,fraud_Kuhic Inc,grocery_pos,275.75,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,12/22/1969,77c396d32782b6cc2c0318c73b6f0e9a,1358041512,34.302416,-117.169899,1
945660,1/13/2020 2:23,3.49613E+14,fraud_Cartwright-Harris,grocery_pos,317.82,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",6/4/1984,f0d5b7ff6773830bd0d554d63107a0ff,1358043797,37.018117,-83.796831,1
945727,1/13/2020 3:19,3.54002E+15,"fraud_Mosciski, Gislason and Mertz",grocery_pos,321.79,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905,43.0976,-70.7121,1780,Broadcast engineer,1/21/1983,f35ae0abe995c2d8ade12bb6df0f1fa6,1358047155,43.546228,-70.05833,1
945745,1/13/2020 3:33,3.49613E+14,"fraud_Lockman, West and Runte",grocery_pos,262.56,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",6/4/1984,596144661ce2f2d1bd80b81e627aa98d,1358047998,36.138584,-83.886322,1
945938,1/13/2020 6:11,3.49613E+14,"fraud_Raynor, Feest and Miller",gas_transport,7.98,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",6/4/1984,c153a378e15773aa03405a20f989e14d,1358057479,36.680918,-83.344865,1
946979,1/13/2020 16:46,3.54002E+15,fraud_Schuppe LLC,entertainment,408.43,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905,43.0976,-70.7121,1780,Broadcast engineer,1/21/1983,f0880df6a4ec64715dfc222bcf1f461b,1358095610,43.909796,-70.454926,1
947112,1/13/2020 18:02,3.54002E+15,fraud_Huel-Langworth,misc_net,755.51,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905,43.0976,-70.7121,1780,Broadcast engineer,1/21/1983,5857e9a8f00d179a8f9faa1b12ea7afe,1358100165,43.87858,-70.280754,1
947596,1/13/2020 22:12,6.55425E+15,fraud_Cormier LLC,shopping_net,902.1,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,12/22/1969,1beffe8ba58d868ca424b2da19aa17c5,1358115149,33.370471,-116.71858,1
947629,1/13/2020 22:24,6.55425E+15,"fraud_Quitzon, Green and Bashirian",shopping_pos,1061.88,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,12/22/1969,10d73fd0c16c81a8f36c5de8803d8714,1358115847,34.021827,-118.134221,1
947643,1/13/2020 22:30,3.49613E+14,"fraud_Schmeler, Bashirian and Price",shopping_net,1029,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",6/4/1984,1bcf0ab6c41a8232e0473670fffef087,1358116253,36.728494,-84.213443,1
947707,1/13/2020 23:00,6.55425E+15,"fraud_Gottlieb, Considine and Schultz",shopping_net,1066.01,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,12/22/1969,367d63b0a3a49f679b614fac2ee63715,1358118029,33.16345,-117.153705,1
947727,1/13/2020 23:08,3.49613E+14,"fraud_Bernhard, Grant and Langworth",shopping_pos,853.04,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",6/4/1984,b5fdc865044b7a1492669b689a10e956,1358118535,36.807667,-84.502729,1
947773,1/13/2020 23:31,6.55425E+15,fraud_Rempel Inc,shopping_net,1050.4,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,12/22/1969,c4707ac5e6589ff79e59f1f5395f0e7b,1358119904,33.37144,-118.360377,1
949044,1/15/2020 2:04,4.5031E+18,"fraud_Schumm, Bauch and Ondricka",grocery_pos,332.1,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,7/3/1979,866751490a47e75897fb852fcf3684a5,1358215494,28.306661,-81.336753,1
949085,1/15/2020 3:13,4.5031E+18,"fraud_Cremin, Hamill and Reichel",misc_pos,8.96,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,7/3/1979,ad9d834d20eaa6c385e2da4ca8122f08,1358219588,28.258438,-81.38208,1
949107,1/15/2020 3:36,4.22841E+15,fraud_Doyle Ltd,grocery_pos,304.27,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,4/22/1995,1b2f949232603ea6aaf93f9db0d193ac,1358220995,43.614568,-69.672743,1
949224,1/15/2020 6:24,4.22841E+15,fraud_Zemlak Group,misc_net,797.57,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,4/22/1995,32fe023d2842f058895c1099eb2e1c55,1358231048,44.850085,-68.993002,1
950091,1/15/2020 22:25,4.22841E+15,fraud_Kessler Inc,travel,10.16,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,4/22/1995,4dea1370edb7a7c9c720bc8969ad3244,1358288730,45.126566,-69.786355,1
950177,1/15/2020 23:33,4.22841E+15,fraud_Mohr-Bayer,shopping_net,895.02,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,4/22/1995,359be2d01f42a2e4469e37bbfe8346e4,1358292784,43.371267,-69.819558,1
950204,1/15/2020 23:53,4.22841E+15,fraud_Dickinson Ltd,misc_pos,7.99,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,4/22/1995,051fb3c198d8a0ce463fc84da22e03d6,1358294007,44.043439,-70.148123,1
950208,1/15/2020 23:56,4.22841E+15,"fraud_Willms, Kris and Bergnaum",shopping_pos,768.07,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,4/22/1995,1fc25f39b8a0d8316a898dd7c287eb63,1358294208,43.496165,-70.209509,1
950282,1/16/2020 1:26,4.22841E+15,"fraud_Schumm, Bauch and Ondricka",grocery_pos,302.18,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,4/22/1995,14c9b8e5fc16afc0d52bdfeb70ea0f70,1358299594,43.58868,-70.636417,1
950365,1/16/2020 3:15,4.80755E+12,fraud_Murray-Smitham,grocery_pos,357.62,Kimberly,Castro,F,588 Smith Lights Suite 786,Rosewood,OH,43070,40.2158,-83.9579,133,Professor Emeritus,1/29/1954,4bfa37c329f327074e7220ea6e5d8f8d,1358306148,40.620284,-84.274495,1
951593,1/16/2020 23:00,4.22841E+15,fraud_Pfeffer and Sons,shopping_pos,846.06,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,4/22/1995,2eb9dcd876129d49284a93bb4700a981,1358377208,44.515283,-69.442532,1
951659,1/17/2020 0:00,3.65815E+13,fraud_O'Keefe-Hudson,grocery_pos,300.29,Brandon,Bridges,M,957 Miller Falls,Apison,TN,37302,35.0149,-85.0164,3730,Occupational therapist,1/28/1991,b8d936078c834f2c6ccc13d10d66f4db,1358380834,34.166871,-84.118127,1
951729,1/17/2020 1:49,6.012E+15,fraud_Stracke-Lemke,grocery_pos,326.29,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640,40.9918,-73.98,4664,"Radiographer, diagnostic",6/30/1965,ee3f223cf9fd7f13915afc1aa2de1a25,1358387373,40.394875,-73.858062,1
951745,1/17/2020 2:07,4.50992E+15,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,378.97,Monica,West,F,22084 Smith Roads Suite 776,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,3/28/1972,612775f49b081049bf746111bca606c2,1358388473,44.192393,-96.788068,1
951757,1/17/2020 2:19,4.50992E+15,"fraud_Mosciski, Gislason and Mertz",grocery_pos,359.01,Monica,West,F,22084 Smith Roads Suite 776,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,3/28/1972,a6f82f59ef38918475eb361e510aa97d,1358389158,43.902342,-96.99053,1
951769,1/17/2020 2:37,6.012E+15,"fraud_Stroman, Hudson and Erdman",gas_transport,9.05,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640,40.9918,-73.98,4664,"Radiographer, diagnostic",6/30/1965,d75334ed1f26255af1930b73180ccadc,1358390254,40.172777,-74.672814,1
952286,1/17/2020 13:26,4.50992E+15,fraud_Thompson-Gleason,health_fitness,19.97,Monica,West,F,22084 Smith Roads Suite 776,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,3/28/1972,6956ea2b84bb55bd1671fa13b605f75a,1358429193,43.247713,-96.79641,1
952755,1/17/2020 19:42,3.65815E+13,fraud_Champlin-Casper,home,204.96,Brandon,Bridges,M,957 Miller Falls,Apison,TN,37302,35.0149,-85.0164,3730,Occupational therapist,1/28/1991,ab7239928eedc573a9e241e5ceb5ffec,1358451763,35.413975,-85.462735,1
952947,1/17/2020 22:15,4.80755E+12,fraud_Schamberger-O'Keefe,grocery_pos,322.87,Kimberly,Castro,F,588 Smith Lights Suite 786,Rosewood,OH,43070,40.2158,-83.9579,133,Professor Emeritus,1/29/1954,b310ab6f082265f5001aee733a2026c6,1358460943,39.905006,-83.218041,1
952954,1/17/2020 22:21,3.65815E+13,fraud_Mohr Inc,shopping_pos,935.4,Brandon,Bridges,M,957 Miller Falls,Apison,TN,37302,35.0149,-85.0164,3730,Occupational therapist,1/28/1991,54fb06acd60fcadbbdea41563753d15e,1358461269,35.729938,-85.754176,1
